combo_id,formula_id,region,seq,weight_pct,weight_frac,label,type_code,raw_flag,kind,proxy_status,resolves_to,resolution,label_short,commodity_key
F22-LAR-EU\u00b7CN,F22-LAR-EU,CN,3,14,0.14,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
F22-LAR-EU\u00b7CN,F22-LAR-EU,CN,4,8,0.08,Supplier margin argon by-product premium,fixed,f,fixed,,,fixed,Supplier margin argon by-product premium,
F22-LAR-EU\u00b7NA,F22-LAR-EU,NA,1,72,0.72,Industrial electricity air separation,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity air separation,elec-na
F22-LAR-EU\u00b7NA,F22-LAR-EU,NA,2,6,0.06,Natural gas plant fuel,HH-NA,d,indexed,direct,natgas-na,resolved,Natural gas plant fuel,natgas-na
F22-LAR-EU\u00b7NA,F22-LAR-EU,NA,3,14,0.14,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
F22-LAR-EU\u00b7NA,F22-LAR-EU,NA,4,8,0.08,Supplier margin argon by-product premium,fixed,f,fixed,,,fixed,Supplier margin argon by-product premium,
F22-LAR-EU\u00b7APAC,F22-LAR-EU,APAC,1,72,0.72,Industrial electricity air separation,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity air separation,elec-cn
F22-LAR-EU\u00b7APAC,F22-LAR-EU,APAC,2,6,0.06,Natural gas plant fuel,JKM-APAC,p,indexed,proxy,lng-japan,resolved,Natural gas plant fuel,lng-japan
F22-LAR-EU\u00b7APAC,F22-LAR-EU,APAC,3,14,0.14,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
F22-LAR-EU\u00b7APAC,F22-LAR-EU,APAC,4,8,0.08,Supplier margin argon by-product premium,fixed,f,fixed,,,fixed,Supplier margin argon by-product premium,
F22-LIN-EU·EU,F22-LIN-EU,EU,1,74,0.74,Industrial electricity air separation 74%,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity air separation 74%,elec-eu
F22-LIN-EU·EU,F22-LIN-EU,EU,2,6,0.06,Natural gas plant fuel,TTF-EU,d,indexed,direct,ttf-eu,resolved,Natural gas plant fuel,ttf-eu
F22-LIN-EU·EU,F22-LIN-EU,EU,3,14,0.14,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
F22-LIN-EU·EU,F22-LIN-EU,EU,4,6,0.06,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LIN-EU\u00b7CN,F22-LIN-EU,CN,1,74,0.74,Industrial electricity air separation 74%,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity air separation 74%,elec-cn
F22-LIN-EU\u00b7CN,F22-LIN-EU,CN,2,6,0.06,Natural gas plant fuel,NDRC-CN,d,indexed,direct,gas-china,resolved,Natural gas plant fuel,gas-china
F22-LIN-EU\u00b7CN,F22-LIN-EU,CN,3,14,0.14,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
F22-LIN-EU\u00b7CN,F22-LIN-EU,CN,4,6,0.06,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LIN-EU\u00b7NA,F22-LIN-EU,NA,1,74,0.74,Industrial electricity air separation 74%,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity air separation 74%,elec-na
F22-LIN-EU\u00b7NA,F22-LIN-EU,NA,2,6,0.06,Natural gas plant fuel,HH-NA,d,indexed,direct,natgas-na,resolved,Natural gas plant fuel,natgas-na
F22-LIN-EU\u00b7NA,F22-LIN-EU,NA,3,14,0.14,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
F22-LIN-EU\u00b7NA,F22-LIN-EU,NA,4,6,0.06,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LIN-EU\u00b7APAC,F22-LIN-EU,APAC,1,74,0.74,Industrial electricity air separation 74%,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity air separation 74%,elec-cn
F22-LIN-EU\u00b7APAC,F22-LIN-EU,APAC,2,6,0.06,Natural gas plant fuel,JKM-APAC,p,indexed,proxy,lng-japan,resolved,Natural gas plant fuel,lng-japan
F22-LIN-EU\u00b7APAC,F22-LIN-EU,APAC,3,14,0.14,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
F22-LIN-EU\u00b7APAC,F22-LIN-EU,APAC,4,6,0.06,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LOX-EU·EU,F22-LOX-EU,EU,1,72,0.72,Industrial electricity air separation 72%,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity air separation 72%,elec-eu
F22-LOX-EU·EU,F22-LOX-EU,EU,2,6,0.06,Natural gas plant fuel,TTF-EU,d,indexed,direct,ttf-eu,resolved,Natural gas plant fuel,ttf-eu
F22-LOX-EU·EU,F22-LOX-EU,EU,3,14,0.14,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
F22-LOX-EU·EU,F22-LOX-EU,EU,4,8,0.08,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LOX-EU\u00b7CN,F22-LOX-EU,CN,1,72,0.72,Industrial electricity air separation 72%,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity air separation 72%,elec-cn
F22-LOX-EU\u00b7CN,F22-LOX-EU,CN,2,6,0.06,Natural gas plant fuel,NDRC-CN,d,indexed,direct,gas-china,resolved,Natural gas plant fuel,gas-china
F22-LOX-EU\u00b7CN,F22-LOX-EU,CN,3,14,0.14,Fixed costs LCI,LCI-CN,d,indexed,direct,lci-cn,resolved,Fixed costs LCI,lci-cn
F22-LOX-EU\u00b7CN,F22-LOX-EU,CN,4,8,0.08,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LOX-EU\u00b7NA,F22-LOX-EU,NA,1,72,0.72,Industrial electricity air separation 72%,ELEC-NA,d,indexed,direct,elec-na,resolved,Industrial electricity air separation 72%,elec-na
F22-LOX-EU\u00b7NA,F22-LOX-EU,NA,2,6,0.06,Natural gas plant fuel,HH-NA,d,indexed,direct,natgas-na,resolved,Natural gas plant fuel,natgas-na
F22-LOX-EU\u00b7NA,F22-LOX-EU,NA,3,14,0.14,Fixed costs LCI,LCI-NA,d,indexed,direct,lci-na,resolved,Fixed costs LCI,lci-na
F22-LOX-EU\u00b7NA,F22-LOX-EU,NA,4,8,0.08,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-LOX-EU\u00b7APAC,F22-LOX-EU,APAC,1,72,0.72,Industrial electricity air separation 72%,ELEC-APAC,d,indexed,direct,elec-cn,resolved,Industrial electricity air separation 72%,elec-cn
F22-LOX-EU\u00b7APAC,F22-LOX-EU,APAC,2,6,0.06,Natural gas plant fuel,JKM-APAC,p,indexed,proxy,lng-japan,resolved,Natural gas plant fuel,lng-japan
F22-LOX-EU\u00b7APAC,F22-LOX-EU,APAC,3,14,0.14,Fixed costs LCI,LCI-APAC,d,indexed,direct,lci-apac,resolved,Fixed costs LCI,lci-apac
F22-LOX-EU\u00b7APAC,F22-LOX-EU,APAC,4,8,0.08,Supplier margin,fixed,f,fixed,,,fixed,Supplier margin,
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,1,28,0.28,Fluorspar China domestic proxy,PHOS-WB,p,indexed,proxy,dap,resolved,Fluorspar China domestic proxy,dap
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,2,24,0.24,Hydrofluoric acid HF ICIS spot proxy,H2SO4-NWE,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrofluoric acid HF ICIS spot proxy,sulfuric-acid-na
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,3,18,0.18,Proprietary organic intermediate Honeywell/Chemours IP,fixed,f,fixed,,,fixed,Proprietary organic intermediate Honeywell/Chemours IP,
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,4,10,0.1,Industrial electricity,ELEC-EU,d,indexed,direct,elec-eu,resolved,Industrial electricity,elec-eu
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,5,10,0.1,Fixed costs LCI,LCI-EU,d,indexed,direct,lci-eu,resolved,Fixed costs LCI,lci-eu
F22-R1234YF-EU·EU,F22-R1234YF-EU,EU,6,10,0.1,Supplier margin HFO new technology premium - challenge feedstock justification,fixed,f,fixed,,,fixed,Supplier margin HFO new technology premium - challenge feedstock,
F22-R1234YF-EU\u00b7CN,F22-R1234YF-EU,CN,1,28,0.28,Fluorspar China domestic proxy,PHOS-WB,p,indexed,proxy,dap,resolved,Fluorspar China domestic proxy,dap
F22-R1234YF-EU\u00b7CN,F22-R1234YF-EU,CN,2,24,0.24,Hydrofluoric acid HF ICIS spot proxy,H2SO4-NWE,p,indexed,proxy,sulfuric-acid-na,resolved,Hydrofluoric acid HF ICIS spot proxy,sulfuric-acid-na
F22-R1234YF-EU\u00b7CN,F22-R1234YF-EU,CN,3,18,0.18,Proprietary organic intermediate Honeywell/Chemours IP,fixed,f,fixed,,,fixed,Proprietary organic intermediate Honeywell/Chemours IP,
F22-R1234YF-EU\u00b7CN,F22-R1234YF-EU,CN,4,10,0.1,Industrial electricity,ELEC-CN,d,indexed,direct,elec-cn,resolved,Industrial electricity,elec-cn
